fdc_id,ingredient_name,food_category_id,category_name,"Calcium, Ca (MG)","Carbohydrate, by difference (G)",Energy (KCAL),Energy (kJ),"Fiber, total dietary (G)","Folate, total (UG)","Iron, Fe (MG)","Magnesium, Mg (MG)","Potassium, K (MG)",Protein (G),"Sodium, Na (MG)",Total lipid (fat) (G),"Vitamin A, RAE (UG)",Vitamin B-12 (UG),"Vitamin C, total ascorbic acid (MG)",Vitamin D (D2 + D3) (UG),"Zinc, Zn (MG)",portion_description,gram_weight
321366,"Salt, Not Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321367,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321368,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,5.8
321369,Salt; iodized,2.0,,0.0,,,,,,0.0,0.0,,,,,,,,,0.0,,
321370,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321371,Salt; iodized,2.0,,,,,,,,,,53.0,,38900.0,,,,,,,,
321372,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321373,"SALT, GREAT VALUE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321374,"SALT, GREAT VALUE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.0
321375,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321376,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321377,Salt; iodized,2.0,,100.0,,,,,,,,,,38100.0,,,,,,,,
321378,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321379,"SALT, HEB IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321380,"SALT, HEB IODIZED",2.0,,,,,,,,,,,,,,,,,,,,5.9
321381,Salt; iodized,2.0,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321382,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321383,Salt; iodized,2.0,,,,,,,,,,,,37300.0,,,,,,,,
321384,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321385,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.1
321386,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321387,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321388,Salt; iodized,2.0,,69.0,,,,,,,,,,38600.0,,,,,,,,
321389,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321390,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.0
321391,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321392,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321393,Salt; iodized,2.0,,36.0,,,,,,,,,,37700.0,,,,,,,,
321394,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321395,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.5
321396,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321397,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321398,Salt; iodized,2.0,,45.0,,,,,,,,,,40100.0,,,,,,,,
321399,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321400,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321401,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.2
321402,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321403,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321404,Salt; iodized,2.0,,36.0,,,,,,,,,,38400.0,,,,,,,,
321405,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321406,"SALT, LAURA LYNN, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321407,"SALT, LAURA LYNN, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.0
321408,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321409,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321410,Salt; iodized,2.0,,48.0,,,,,,,,,,39500.0,,,,,,,,
321411,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321412,"SALT, ESSENTIAL EVERYDAY, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321413,"SALT, ESSENTIAL EVERYDAY, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.0
321414,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321415,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321416,Salt; iodized,2.0,,44.0,,,,,,,,,,38100.0,,,,,,,,
321417,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321418,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,5.7
321419,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321420,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321421,Salt; iodized,2.0,,125.0,,,,,,,,,,38300.0,,,,,,,,
321422,"Salt, Not Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321423,"SALT, GREAT VALUE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321424,"SALT, GREAT VALUE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.5
321425,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321426,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321427,Salt; iodized,2.0,,54.0,,,,,,,,,,40300.0,,,,,,,,
321428,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321429,"SALT, HY VEE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321430,"SALT, HY VEE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.2
321431,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321432,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321433,Salt; iodized,2.0,,49.0,,,,,,,,,,39100.0,,,,,,,,
321434,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321435,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321436,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,5.9
321437,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321438,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321439,Salt; iodized,2.0,,33.0,,,,,,,,,,39400.0,,,,,,,,
321440,"Salt, Not Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321441,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321442,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.4
321443,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321444,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321445,Salt; iodized,2.0,,44.0,,,,,,,,,,39000.0,,,,,,,,
321446,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321447,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.6
321448,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321449,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321450,Salt; iodized,2.0,,80.0,,,,,,,,,,38000.0,,,,,,,,
321451,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321452,"SALT, GREAT VALUE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321453,"SALT, GREAT VALUE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.2
321454,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321455,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321456,Salt; iodized,2.0,,60.0,,,,,,,,,,38400.0,,,,,,,,
321457,"Salt, Not Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321458,"SALT, SIGNATURE KITCHENS, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321459,"SALT, SIGNATURE KITCHENS, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.0
321460,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321461,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321462,Salt; iodized,2.0,,82.0,,,,,,,,,,38200.0,,,,,,,,
321463,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321464,"SALT, FOOD CLUB, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321465,"SALT, FOOD CLUB, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,5.9
321466,Salt; iodized,2.0,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321467,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321468,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321469,Salt; iodized,2.0,,,,,,,,,,,,40700.0,,,,,,,,
321470,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321471,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321472,"Salt, Iodized",2.0,,,,,,,,,,,,,,,,,,,,
321473,"Salt, iodized - NFY121S6F",2.0,,,,,,,,,,,,,,,,,,,,
321474,"Salt, iodized - NFY121S6G",2.0,,,,,,,,,,,,,,,,,,,,
321475,"SALT, SHOP RITE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321476,"SALT, SHOP RITE, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.3
321477,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321478,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321479,Salt; iodized,2.0,,44.0,,,,,,,,,,37200.0,,,,,,,,
